year,state,sex,UCD,years_from_start,obesity_pct,uninsured_pct,income_mean,employed_pct,diabetes_pct,educa_z,smoking_pct_z,binge_drink_pct_z,seatbelt_always_pct_z,rural_pct
2021,Alabama,F,Accidents,22,39.0,17.472348828505886,5.707005889342852,51.00063216048388,15.72915312379104,-1.1872279886766393,0.9598420881562904,-1.0496514691462666,-0.0046638558791789,42.3
2021,Alabama,F,Stroke,22,39.0,17.472348828505886,5.707005889342852,51.00063216048388,15.72915312379104,-1.1872279886766393,0.9598420881562904,-1.0496514691462666,-0.0046638558791789,42.3
2021,Alabama,F,Chronic Lower Respiratory Disease,22,39.0,17.472348828505886,5.707005889342852,51.00063216048388,15.72915312379104,-1.1872279886766393,0.9598420881562904,-1.0496514691462666,-0.0046638558791789,42.3
2021,Alabama,F,Heart Disease,22,39.0,17.472348828505886,5.707005889342852,51.00063216048388,15.72915312379104,-1.1872279886766393,0.9598420881562904,-1.0496514691462666,-0.0046638558791789,42.3
2021,Alabama,F,Cancer,22,39.0,17.472348828505886,5.707005889342852,51.00063216048388,15.72915312379104,-1.1872279886766393,0.9598420881562904,-1.0496514691462666,-0.0046638558791789,42.3
2021,Alabama,M,Accidents,22,39.0,17.472348828505886,5.707005889342852,51.00063216048388,15.72915312379104,-1.1872279886766393,0.9598420881562904,-1.0496514691462666,-0.0046638558791789,42.3
2021,Alabama,M,Stroke,22,39.0,17.472348828505886,5.707005889342852,51.00063216048388,15.72915312379104,-1.1872279886766393,0.9598420881562904,-1.0496514691462666,-0.0046638558791789,42.3
2021,Alabama,M,Chronic Lower Respiratory Disease,22,39.0,17.472348828505886,5.707005889342852,51.00063216048388,15.72915312379104,-1.1872279886766393,0.9598420881562904,-1.0496514691462666,-0.0046638558791789,42.3
2021,Alabama,M,Heart Disease,22,39.0,17.472348828505886,5.707005889342852,51.00063216048388,15.72915312379104,-1.1872279886766393,0.9598420881562904,-1.0496514691462666,-0.0046638558791789,42.3
2021,Alabama,M,Cancer,22,39.0,17.472348828505886,5.707005889342852,51.00063216048388,15.72915312379104,-1.1872279886766393,0.9598420881562904,-1.0496514691462666,-0.0046638558791789,42.3
2021,Alaska,F,Accidents,22,31.9,12.922107849852452,6.398046782033952,60.74726330615009,8.908721909088069,0.2965615932579041,0.8105656578788925,0.7239855413032543,-0.282757790660714,35.1
2021,Alaska,F,Stroke,22,31.9,12.922107849852452,6.398046782033952,60.74726330615009,8.908721909088069,0.2965615932579041,0.8105656578788925,0.7239855413032543,-0.282757790660714,35.1
2021,Alaska,F,Chronic Lower Respiratory Disease,22,31.9,12.922107849852452,6.398046782033952,60.74726330615009,8.908721909088069,0.2965615932579041,0.8105656578788925,0.7239855413032543,-0.282757790660714,35.1
2021,Alaska,F,Heart Disease,22,31.9,12.922107849852452,6.398046782033952,60.74726330615009,8.908721909088069,0.2965615932579041,0.8105656578788925,0.7239855413032543,-0.282757790660714,35.1
2021,Alaska,F,Cancer,22,31.9,12.922107849852452,6.398046782033952,60.74726330615009,8.908721909088069,0.2965615932579041,0.8105656578788925,0.7239855413032543,-0.282757790660714,35.1
2021,Alaska,M,Accidents,22,31.9,12.922107849852452,6.398046782033952,60.74726330615009,8.908721909088069,0.2965615932579041,0.8105656578788925,0.7239855413032543,-0.282757790660714,35.1
2021,Alaska,M,Stroke,22,31.9,12.922107849852452,6.398046782033952,60.74726330615009,8.908721909088069,0.2965615932579041,0.8105656578788925,0.7239855413032543,-0.282757790660714,35.1
2021,Alaska,M,Chronic Lower Respiratory Disease,22,31.9,12.922107849852452,6.398046782033952,60.74726330615009,8.908721909088069,0.2965615932579041,0.8105656578788925,0.7239855413032543,-0.282757790660714,35.1
2021,Alaska,M,Heart Disease,22,31.9,12.922107849852452,6.398046782033952,60.74726330615009,8.908721909088069,0.2965615932579041,0.8105656578788925,0.7239855413032543,-0.282757790660714,35.1
